Tên sản phẩm,Giá trước khi giảm,Giá sau khi giảm,Image_url
CPU AMD Ryzen 5 2600X (6C/12T - 3.6 GHz up to 4.2 GHz - 16MB) - AM4,4.790.000đ,4.390.000đ,https://lh3.googleusercontent.com/QH2o8bOLn9ue8BgKtTGdQN-cYIpuY9wdQ8busetwVO4H3NwEnqXiV11jSyowRoKuDjkSr0sr4mzAa1o6CLE=w500-rw
Quạt Sama Halo Dual Ring Rainbow RGB,None,295.000đ,https://lh3.googleusercontent.com/NW5jJrJ1fwqLi2-NaD5MwqvsUy-hQVjg7u1ICEnERMee7DQRnRCbSmCfRyufO54OL5qxzkvYCY8zDSfyYtdi=w500-rw
Nguồn máy tính Aerocool VX Plus 600 - 600W,None,750.000đ,https://lh3.googleusercontent.com/8uRHmULG_xLowkXb8iNvQYS8hd-rixbOerLJiYpT_wwTXrjHakUKkhZLaHanbKEr9f6ixX7LgQ_BpZ_CXS8=w500-rw
Ổ cứng SSD GIGABYTE AORUS RGB M.2 NVMe SSD 256GB 256GB M.2 2280 NVMe - GP-ASM2NE2256GTTDR,None,1.790.000đ,https://lh3.googleusercontent.com/0EFG2fa2nXZiPwRUvYcGul8dTWdGhDUaH8r0XlbcKaThl-bKlisiqVfwucEdiRw9Tar0Qecr3PVbMV9xeDlH=w500-rw
Thùng máy/ Case Antec NX110,None,590.000đ,https://lh3.googleusercontent.com/fHc3fHrP-kHufke2le33E0lrFej8wIJwzEyEdDysGLxa54r8KFfEkjVRLaXqMuLPXBp5FrN7sl-zvs97Ffs=w500-rw
CPU INTEL Core i9-10900K (10C/20T - 3.70 GHz Up to 5.30 GHz - 20MB) - 1200,None,14.190.000đ,https://lh3.googleusercontent.com/sLfT5QZ45SC-p4wCyUHdCnbZgEHrWsIhopPuw6QC3qHW4wD9FLIgjbkZkKHefPo0IK7PguV6VdXC6v483bY=w500-rw
Ổ cứng HDD Seagate Barracuda 4TB 3.5" SATA 3 - ST4000DM004,None,2.850.000đ,https://lh3.googleusercontent.com/TgyBNVmGM3D1v4cTDbEQrtPoaqLr9xLHumtB-Sm69COZLKfiu0EtZLufL0z_uouyq52MofmgmYycs9TrbTE=w500-rw
Nguồn máy tính AcBel iPower G700 - 700W - 80 Plus White,1.399.000đ,1.100.000đ,https://lh3.googleusercontent.com/GAtM8hxZ6yVSbuCKq071wUCUlKVxLJAIc2U0c1wReFn_v29bnB3E3OhT2JAXf9fnDqzz2oBqhzsqLhRtecg=w500-rw
RAM desktop G.SKILL Trident Z F4-3200C16D-32GTZ (2x16GB) DDR4 3200MHz,None,4.390.000đ,https://lh3.googleusercontent.com/0SPbY5dbqVOeMpaZJBufagjAarP5H32ToRBoiyfePgCP9QGGg31Wwew6RgtDOBMnnawuxFsXUElgdrV4KI8=w500-rw
RAM desktop Transcend TS1GLH64V4H (1x8GB) DDR4 2400MHz,2.050.000đ,2.000.000đ,https://lh3.googleusercontent.com/HMCGhZCLhEn9vfoKzhyWKoRQHBvKHrzikPzPrW1hqi9d0MCwUsNPd3652iA9IglklUfT2Q_vbLXmoTQnKA=w500-rw
Ổ cứng di động HDD Western Digital My Passport Ultra 2TB 2.5" USB C - WDBC3C0020BBL-WESN (Xanh),None,3.090.000đ,https://lh3.googleusercontent.com/10PwCT8XYBD4xnyVL7PJyZh_R_hqRKx59KEznUk53abZIf8uOXB9KrOXP4dzuc7oRr7DQ1mQS4hHiKgBzA=w500-rw
Ổ cứng HDD WD My Passport 1TB 2.5", 3.2 (WDBYVG0010BRD-WESN) (Đỏ),None,1.690.000đ,https://lh3.googleusercontent.com/gfoOuw2WQHIH_7BlVXesGbn4TEvZp0ranMjoHZYitNB5t9q72pzroODvYELLZyoNHS0O_ZQfI345vbox_fXf=w500-rw
Ổ cứng di động HDD Transcend M3S 1TB 2.5" USB 3.0 (Xám),None,1.490.000đ,https://lh3.googleusercontent.com/GtmXG9u6v0l-BDFjnD5UGhKS9P_Q1yhqQmDO1_NPLlj3lVpdw2WFiCPbYUotkX-ppElmVvy5TQizANmZBRKb=w500-rw
